url,location,floor,floors_count,rooms_count,price,year_of_construction,house_material_type,finish_type,living_meters,kitchen_meters,district,street,house_number,underground
https://www.cian.ru/sale/flat/306744730/,Москва,6,9,1,8829314,2026,Монолитно-кирпичный,"Без отделки, чистовая","12,8 м²","8,9 м²",,,3.1,Толстопальцево
https://www.cian.ru/sale/flat/306745214/,Москва,6,9,1,8825699,2026,Монолитно-кирпичный,"Без отделки, чистовая","12,5 м²","12,4 м²",,,1.2,Толстопальцево
https://www.cian.ru/sale/flat/304309658/,Москва,2,9,1,8838087,2026,Панельный,Чистовая,"13,1 м²","21,4 м²",,,4.3,Филатов Луг
https://www.cian.ru/sale/flat/309011353/,Москва,2,16,1,8805089,2026,Монолитный,"Без отделки, предчистовая, чистовая",,,поселок Газопровод, Лесные Поляны 5-я,,Корниловская
https://www.cian.ru/sale/flat/306745203/,Москва,2,9,1,8829633,2026,Монолитно-кирпичный,"Без отделки, чистовая","14,5 м²",12 м²,,,1.2,Толстопальцево
https://www.cian.ru/sale/flat/308660182/,Москва,10,23,1,8950838,2025,Монолитно-кирпичный,"Без отделки, чистовая","14,4 м²","13,4 м²",,,к2.3,Румянцево
https://www.cian.ru/sale/flat/308914369/,Москва,1,16,1,8912946,2025,Монолитно-кирпичный,"Без отделки, чистовая","16,3 м²","19,5 м²",Молжаниновский,,к5,Новоподрезково
https://www.cian.ru/sale/flat/308653581/,Москва,15,15,1,8967609,2025,Монолитно-кирпичный,"Без отделки, чистовая","11,3 м²","18,7 м²",Молжаниновский,,к6,Новоподрезково
https://www.cian.ru/sale/flat/306746687/,Москва,3,9,1,9069252,2025,,Без отделки,"14,3 м²","10,8 м²",,,6.1,Улица Горчакова
https://www.cian.ru/sale/flat/308314309/,Москва,9,15,1,9083057,2026,"Монолитно-кирпичный, монолитный","Без отделки, предчистовая, черновая, чистовая","14,1 м²","13,4 м²",,,18.2.4,Бунинская аллея
https://www.cian.ru/sale/flat/307207870/,Москва,5,20,1,9030724,2027,"Панельный, монолитный","Без отделки, чистовая","13,9 м²",,,,3,Филатов Луг
https://www.cian.ru/sale/flat/306727506/,Москва,2,23,1,9198001,2026,Монолитно-кирпичный,"Без отделки, предчистовая, чистовая","21,1 м²",2 м²,Отрадное,Сигнальный проезд,12,Владыкино
https://www.cian.ru/sale/flat/308660179/,Москва,11,23,1,9123111,2025,Монолитно-кирпичный,"Без отделки, чистовая",13 м²,"16,4 м²",,,к2.3,Румянцево
https://www.cian.ru/sale/flat/308648558/,Москва,6,14,1,9139315,2025,"Монолитно-кирпичный, монолитный","Без отделки, чистовая","11,2 м²","16,4 м²",,,к19,Щербинка
https://www.cian.ru/sale/flat/291725890/,Москва,6,28,1,9210600,2025,Монолитный,Без отделки,,"10,2 м²",Отрадное,Отрадная ,4А,Отрадное
https://www.cian.ru/sale/flat/305061053/,Москва,8,9,1,9200000,2018,,,"20,1 м²",23 м²,, Семена Гордого,1,Крёкшино
https://www.cian.ru/sale/flat/308648844/,Москва,4,10,1,9220133,2025,"Монолитно-кирпичный, монолитный","Без отделки, чистовая","17,5 м²","11,2 м²",,,к18,Щербинка
https://www.cian.ru/sale/flat/308650651/,Москва,3,7,1,9245023,2024,Монолитно-кирпичный,"Без отделки, чистовая","9,4 м²","15,9 м²",,,к1,Рассказовка
https://www.cian.ru/sale/flat/304054456/,Москва,3,23,1,9302951,2026,Монолитно-кирпичный,"Без отделки, предчистовая, чистовая",14 м²,"12,6 м²",Отрадное,Сигнальный проезд,12,Владыкино
https://www.cian.ru/sale/flat/306727608/,Москва,4,23,1,9305651,2026,Монолитно-кирпичный,"Без отделки, предчистовая, чистовая","14,1 м²","3,6 м²",Отрадное,Сигнальный проезд,12,Владыкино
https://www.cian.ru/sale/flat/304888869/,Москва,2,25,1,9326430,2026,Панельный,Чистовая,9 м²,"16,5 м²",Крюково,Зеленоград,6.4,Зеленоград — Крюково
https://www.cian.ru/sale/flat/306748471/,Москва,20,22,1,9283697,2025,,Без отделки,12 м²,"9,5 м²",,,5.1,Бунинская аллея
https://www.cian.ru/sale/flat/306670736/,Москва,14,14,1,9258414,2024,Панельный,Чистовая,"10,5 м²","22,5 м²",, Усадебный Парк,7к1,Филатов Луг
https://www.cian.ru/sale/flat/307249668/,Москва,2,9,1,9393257,2026,Панельный,Чистовая,"10,9 м²",18 м²,,,4.3,Филатов Луг
https://www.cian.ru/sale/flat/308650649/,Москва,3,6,1,9440052,2024,Монолитно-кирпичный,"Без отделки, чистовая","9,4 м²","14,4 м²",,,к1,Рассказовка
https://www.cian.ru/sale/flat/307022812/,Москва,8,27,1,9500000,2012,,,16 м²,10 м²,,,7,Потапово
https://www.cian.ru/sale/flat/308914746/,Москва,19,22,1,9640627,2025,"Монолитно-кирпичный, монолитный","Без отделки, чистовая","11,1 м²","17,7 м²",,,14.1,Летово
https://www.cian.ru/sale/flat/304055358/,Москва,5,23,1,9626370,2026,Монолитно-кирпичный,"Без отделки, предчистовая, чистовая","22,3 м²","3,6 м²",Отрадное,Сигнальный проезд,12,Владыкино
https://www.cian.ru/sale/flat/307051464/,Москва,23,32,1,9590866,2027,Монолитный,Чистовая,"7,1 м²",19 м²,Западное Дегунино,,,Речной вокзал
https://www.cian.ru/sale/flat/306969204/,Москва,23,32,1,9675719,2025,,Чистовая,14 м²,"10,5 м²",Митино,,2.2,Пятницкое шоссе
https://www.cian.ru/sale/flat/308652212/,Москва,14,15,1,9726270,2024,Монолитно-кирпичный,"Без отделки, чистовая","14,4 м²","19,9 м²",,,к12,Щербинка
https://www.cian.ru/sale/flat/302452202/,Москва,9,10,1,9700000,2007,,,"17,9 м²","8,7 м²",Южное Бутово,Остафьевская ,8к2,Бунинская аллея
https://www.cian.ru/sale/flat/307207384/,Москва,14,20,1,9662241,2024,"Панельный, монолитный","Без отделки, чистовая","9,5 м²",,,,к2,Новопеределкино
https://www.cian.ru/sale/flat/289461345/,Москва,16,16,1,9800000,1978,,,"19,7 м²","9,6 м²",Теплый Стан, Генерала Тюленева,25,Генерала Тюленева
https://www.cian.ru/sale/flat/306425306/,Москва,12,12,1,9890000,1981,,,"20,9 м²","8,6 м²",Бибирево, Плещеева,16,Бибирево
https://www.cian.ru/sale/flat/306206766/,Москва,5,32,1,9915250,2027,Монолитный,Чистовая,11 м²,"19,2 м²",Западное Дегунино,,,Речной вокзал
https://www.cian.ru/sale/flat/308652180/,Москва,5,15,1,9897247,2024,Монолитно-кирпичный,"Без отделки, чистовая","10,2 м²","17,2 м²",,,к10,Щербинка
https://www.cian.ru/sale/flat/307336844/,Москва,9,14,1,9850000,1973,,,20 м²,10 м²,Печатники,Шоссейная ,32,Люблино
https://www.cian.ru/sale/flat/308650666/,Москва,5,5,1,9899895,2024,Монолитно-кирпичный,"Без отделки, чистовая","10,8 м²","9,8 м²",,,к2,Рассказовка
https://www.cian.ru/sale/flat/308314034/,Москва,3,13,1,9927562,2026,"Монолитно-кирпичный, монолитный","Без отделки, предчистовая, черновая, чистовая","15,4 м²","10,7 м²",,,18.1.4,Бунинская аллея
https://www.cian.ru/sale/flat/304066781/,Москва,14,19,1,0,2025,Монолитный,"Без отделки, предчистовая, черновая","17,5 м²",,Можайский,,,Молодёжная
https://www.cian.ru/sale/flat/304057774/,Москва,19,20,1,9885010,2027,"Панельный, монолитный","Без отделки, чистовая","11,9 м²",,,,3,Филатов Луг
https://www.cian.ru/sale/flat/308015731/,Москва,1,17,1,9997913,2027,"Панельный, монолитный","Без отделки, чистовая","12,3 м²",,,,,Мичуринец
https://www.cian.ru/sale/flat/306208160/,Москва,18,24,1,10045487,2026,Монолитный,Чистовая,"10,9 м²",16 м²,Западное Дегунино,проезд Проектируемый № 7536,,Речной вокзал
https://www.cian.ru/sale/flat/306743109/,Москва,2,16,1,10025043,2025,,Чистовая,"15,2 м²","10,8 м²",,,3.3,Новомосковская
https://www.cian.ru/sale/flat/308650663/,Москва,7,7,1,10080668,2024,Монолитно-кирпичный,"Без отделки, чистовая","10,5 м²","19,3 м²",,,к2,Рассказовка
https://www.cian.ru/sale/flat/308650664/,Москва,2,7,1,10058220,2024,Монолитно-кирпичный,"Без отделки, чистовая","19,5 м²","19,6 м²",,,к2,Рассказовка
https://www.cian.ru/sale/flat/308650621/,Москва,2,5,1,10141321,2024,Монолитно-кирпичный,"Без отделки, чистовая","14,4 м²","18,5 м²",,,3,Рассказовка
https://www.cian.ru/sale/flat/306738312/,Москва,2,9,1,10052390,2025,"Монолитно-кирпичный, монолитный","Без отделки, предчистовая, черновая, чистовая","14,6 м²","9,3 м²",,,25.4,Бунинская аллея
https://www.cian.ru/sale/flat/299212948/,Москва,16,18,1,10174500,2023,,,,,Останкинский,Березовая аллея,19к4,Ботанический сад
https://www.cian.ru/sale/flat/297843444/,Москва,14,14,1,10197820,2024,"Монолитно-кирпичный, монолитный",Чистовая,"11,4 м²","13,9 м²",, 3-я Нововатутинская,,Кедровая
https://www.cian.ru/sale/flat/306255169/,Москва,19,19,1,10231990,2025,Монолитный,"Без отделки, чистовая","10,1 м²",16 м²,Митино,Северо-Западный ао,2.4,Пятницкое шоссе
https://www.cian.ru/sale/flat/306742669/,Москва,10,17,1,10443943,2025,"Монолитно-кирпичный, монолитный","Без отделки, предчистовая, черновая, чистовая",12 м²,"10,6 м²",,,к11.2.2,Прокшино
https://www.cian.ru/sale/flat/308913690/,Москва,12,21,1,10367124,2026,Монолитно-кирпичный,"Без отделки, чистовая","11,4 м²","11,6 м²",Бирюлево Восточное,,к1,Орехово
https://www.cian.ru/sale/flat/308913682/,Москва,4,21,1,10441646,2026,Монолитно-кирпичный,"Без отделки, чистовая","11,7 м²",12 м²,Бирюлево Восточное,,к1,Орехово
https://www.cian.ru/sale/flat/308807670/,Москва,5,9,1,10400000,1964,,,"21,3 м²",6 м²,Кузьминки,Зеленодольская ,28К1,Кузьминки
https://www.cian.ru/sale/flat/291725760/,Москва,7,28,1,10453500,2025,Монолитный,Без отделки,,"10,6 м²",Отрадное,Отрадная ,4А,Отрадное
https://www.cian.ru/sale/flat/303896605/,Москва,4,24,1,10536897,2027,Монолитный,"Без отделки, чистовая, чистовая с мебелью","23,5 м²","5,3 м²",Солнцево,Производственная ,,Солнцево
https://www.cian.ru/sale/flat/308687782/,Москва,3,30,1,10571600,2027,,Без отделки,,16 м²,,,,Потапово
